scale,form,agestrat,rawscore,SS,descrange,Percentile
PHY,interview,048,3,40,Delayed,<0.1
PHY,interview,048,4,40,Delayed,<0.1
PHY,interview,048,5,40,Delayed,<0.1
PHY,interview,048,6,40,Delayed,<0.1
PHY,interview,048,7,40,Delayed,<0.1
PHY,interview,048,8,40,Delayed,<0.1
PHY,interview,048,9,40,Delayed,<0.1
PHY,interview,048,10,40,Delayed,<0.1
PHY,interview,048,11,40,Delayed,<0.1
PHY,interview,048,12,40,Delayed,<0.1
PHY,interview,048,13,40,Delayed,<0.1
PHY,interview,048,14,42,Delayed,<0.1
PHY,interview,048,15,46,Delayed,<0.1
PHY,interview,048,16,50,Delayed,<0.1
PHY,interview,048,17,55,Delayed,0.1
PHY,interview,048,18,59,Delayed,0.3
PHY,interview,048,19,63,Delayed,1
PHY,interview,048,20,67,Delayed,1
PHY,interview,048,21,71,Below average,3
PHY,interview,048,22,76,Below average,5
PHY,interview,048,23,80,Below average,9
PHY,interview,048,24,84,Below average,14
PHY,interview,048,25,88,Average,21
PHY,interview,048,26,92,Average,30
PHY,interview,048,27,97,Average,42
PHY,interview,048,28,102,Average,55
PHY,interview,048,29,109,Average,73
PHY,interview,048,30,116,Above average,86
PHY,interview,048,31,123,Above average,94
PHY,interview,048,32,130,Above average,98
PHY,interview,048,33,138,Well above average,99
PHY,interview,048,34,145,Well above average,99.9
PHY,interview,048,35,152,Well above average,>99.9
PHY,interview,048,36,159,Well above average,>99.9
PHY,interview,048,37,160,Well above average,>99.9
PHY,interview,054,0,40,Delayed,<0.1
PHY,interview,054,1,40,Delayed,<0.1
PHY,interview,054,2,40,Delayed,<0.1
PHY,interview,054,3,40,Delayed,<0.1
PHY,interview,054,4,40,Delayed,<0.1
PHY,interview,054,5,40,Delayed,<0.1
PHY,interview,054,6,40,Delayed,<0.1
PHY,interview,054,7,40,Delayed,<0.1
PHY,interview,054,8,40,Delayed,<0.1
PHY,interview,054,9,40,Delayed,<0.1
PHY,interview,054,10,40,Delayed,<0.1
PHY,interview,054,11,40,Delayed,<0.1
PHY,interview,054,12,40,Delayed,<0.1
PHY,interview,054,13,40,Delayed,<0.1
PHY,interview,054,14,40,Delayed,<0.1
PHY,interview,054,15,41,Delayed,<0.1
PHY,interview,054,16,45,Delayed,<0.1
PHY,interview,054,17,50,Delayed,<0.1
PHY,interview,054,18,54,Delayed,0.1
PHY,interview,054,19,58,Delayed,0.3
PHY,interview,054,20,62,Delayed,1
PHY,interview,054,21,66,Delayed,1
PHY,interview,054,22,70,Below average,2
PHY,interview,054,23,75,Below average,5
PHY,interview,054,24,79,Below average,8
PHY,interview,054,25,83,Below average,13
PHY,interview,054,26,87,Average,19
PHY,interview,054,27,91,Average,27
PHY,interview,054,28,95,Average,37
PHY,interview,054,29,100,Average,50
PHY,interview,054,30,107,Average,68
PHY,interview,054,31,114,Average,82
PHY,interview,054,32,121,Above average,92
PHY,interview,054,33,129,Above average,97
PHY,interview,054,34,136,Well above average,99
PHY,interview,054,35,143,Well above average,99.8
PHY,interview,054,36,151,Well above average,>99.9
PHY,interview,054,37,158,Well above average,>99.9
PHY,interview,060,0,40,Delayed,<0.1
PHY,interview,060,1,40,Delayed,<0.1
PHY,interview,060,2,40,Delayed,<0.1
PHY,interview,060,3,40,Delayed,<0.1
PHY,interview,060,4,40,Delayed,<0.1
PHY,interview,060,5,40,Delayed,<0.1
PHY,interview,060,6,40,Delayed,<0.1
PHY,interview,060,7,40,Delayed,<0.1
PHY,interview,060,8,40,Delayed,<0.1
PHY,interview,060,9,40,Delayed,<0.1
PHY,interview,060,10,40,Delayed,<0.1
PHY,interview,060,11,40,Delayed,<0.1
PHY,interview,060,12,40,Delayed,<0.1
PHY,interview,060,13,40,Delayed,<0.1
PHY,interview,060,14,40,Delayed,<0.1
PHY,interview,060,15,40,Delayed,<0.1
PHY,interview,060,16,41,Delayed,<0.1
PHY,interview,060,17,45,Delayed,<0.1
PHY,interview,060,18,49,Delayed,<0.1
PHY,interview,060,19,53,Delayed,0.1
PHY,interview,060,20,57,Delayed,0.2
PHY,interview,060,21,62,Delayed,1
PHY,interview,060,22,66,Delayed,1
PHY,interview,060,23,70,Below average,2
PHY,interview,060,24,74,Below average,4
PHY,interview,060,25,78,Below average,7
PHY,interview,060,26,82,Below average,12
PHY,interview,060,27,86,Average,18
PHY,interview,060,28,90,Average,25
PHY,interview,060,29,94,Average,34
PHY,interview,060,30,99,Average,47
PHY,interview,060,31,105,Average,63
PHY,interview,060,32,112,Average,79
PHY,interview,060,33,120,Above average,91
PHY,interview,060,34,127,Above average,96
PHY,interview,060,35,135,Well above average,99
PHY,interview,060,36,142,Well above average,99.7
PHY,interview,060,37,150,Well above average,>99.9
PHY,interview,066,0,40,Delayed,<0.1
PHY,interview,066,1,40,Delayed,<0.1
PHY,interview,066,2,40,Delayed,<0.1
PHY,interview,066,3,40,Delayed,<0.1
PHY,interview,066,4,40,Delayed,<0.1
PHY,interview,066,5,40,Delayed,<0.1
PHY,interview,066,6,40,Delayed,<0.1
PHY,interview,066,7,40,Delayed,<0.1
PHY,interview,066,8,40,Delayed,<0.1
PHY,interview,066,9,40,Delayed,<0.1
PHY,interview,066,10,40,Delayed,<0.1
PHY,interview,066,11,40,Delayed,<0.1
PHY,interview,066,12,40,Delayed,<0.1
PHY,interview,066,13,40,Delayed,<0.1
PHY,interview,066,14,40,Delayed,<0.1
PHY,interview,066,15,40,Delayed,<0.1
PHY,interview,066,16,40,Delayed,<0.1
PHY,interview,066,17,41,Delayed,<0.1
PHY,interview,066,18,45,Delayed,<0.1
PHY,interview,066,19,49,Delayed,<0.1
PHY,interview,066,20,53,Delayed,0.1
PHY,interview,066,21,57,Delayed,0.2
PHY,interview,066,22,61,Delayed,0.5
PHY,interview,066,23,65,Delayed,1
PHY,interview,066,24,69,Delayed,2
PHY,interview,066,25,74,Below average,4
PHY,interview,066,26,78,Below average,7
PHY,interview,066,27,82,Below average,12
PHY,interview,066,28,86,Average,18
PHY,interview,066,29,90,Average,25
PHY,interview,066,30,94,Average,34
PHY,interview,066,31,98,Average,45
PHY,interview,066,32,104,Average,61
PHY,interview,066,33,111,Average,77
PHY,interview,066,34,119,Above average,90
PHY,interview,066,35,127,Above average,96
PHY,interview,066,36,134,Well above average,99
PHY,interview,066,37,142,Well above average,99.7
PHY,interview,072,0,40,Delayed,<0.1
PHY,interview,072,1,40,Delayed,<0.1
PHY,interview,072,2,40,Delayed,<0.1
PHY,interview,072,3,40,Delayed,<0.1
PHY,interview,072,4,40,Delayed,<0.1
PHY,interview,072,5,40,Delayed,<0.1
PHY,interview,072,6,40,Delayed,<0.1
PHY,interview,072,7,40,Delayed,<0.1
PHY,interview,072,8,40,Delayed,<0.1
PHY,interview,072,9,40,Delayed,<0.1
PHY,interview,072,10,40,Delayed,<0.1
PHY,interview,072,11,40,Delayed,<0.1
PHY,interview,072,12,40,Delayed,<0.1
PHY,interview,072,13,40,Delayed,<0.1
PHY,interview,072,14,40,Delayed,<0.1
PHY,interview,072,15,40,Delayed,<0.1
PHY,interview,072,16,40,Delayed,<0.1
PHY,interview,072,17,40,Delayed,<0.1
PHY,interview,072,18,41,Delayed,<0.1
PHY,interview,072,19,45,Delayed,<0.1
PHY,interview,072,20,49,Delayed,<0.1
PHY,interview,072,21,54,Delayed,0.1
PHY,interview,072,22,58,Delayed,0.3
PHY,interview,072,23,62,Delayed,1
PHY,interview,072,24,66,Delayed,1
PHY,interview,072,25,70,Below average,2
PHY,interview,072,26,74,Below average,4
PHY,interview,072,27,78,Below average,7
PHY,interview,072,28,82,Below average,12
PHY,interview,072,29,86,Average,18
PHY,interview,072,30,90,Average,25
PHY,interview,072,31,94,Average,34
PHY,interview,072,32,98,Average,45
PHY,interview,072,33,103,Average,58
PHY,interview,072,34,111,Average,77
PHY,interview,072,35,119,Above average,90
PHY,interview,072,36,127,Above average,96
PHY,interview,072,37,135,Well above average,99
PHY,interview,078,0,40,Delayed,<0.1
PHY,interview,078,1,40,Delayed,<0.1
PHY,interview,078,2,40,Delayed,<0.1
PHY,interview,078,3,40,Delayed,<0.1
PHY,interview,078,4,40,Delayed,<0.1
PHY,interview,078,5,40,Delayed,<0.1
PHY,interview,078,6,40,Delayed,<0.1
PHY,interview,078,7,40,Delayed,<0.1
PHY,interview,078,8,40,Delayed,<0.1
PHY,interview,078,9,40,Delayed,<0.1
PHY,interview,078,10,40,Delayed,<0.1
PHY,interview,078,11,40,Delayed,<0.1
PHY,interview,078,12,40,Delayed,<0.1
PHY,interview,078,13,40,Delayed,<0.1
PHY,interview,078,14,40,Delayed,<0.1
PHY,interview,078,15,40,Delayed,<0.1
PHY,interview,078,16,40,Delayed,<0.1
PHY,interview,078,17,40,Delayed,<0.1
PHY,interview,078,18,40,Delayed,<0.1
PHY,interview,078,19,42,Delayed,<0.1
PHY,interview,078,20,46,Delayed,<0.1
PHY,interview,078,21,50,Delayed,<0.1
PHY,interview,078,22,54,Delayed,0.1
PHY,interview,078,23,58,Delayed,0.3
PHY,interview,078,24,62,Delayed,1
PHY,interview,078,25,66,Delayed,1
PHY,interview,078,26,70,Below average,2
PHY,interview,078,27,74,Below average,4
PHY,interview,078,28,78,Below average,7
PHY,interview,078,29,82,Below average,12
PHY,interview,078,30,86,Average,18
PHY,interview,078,31,90,Average,25
PHY,interview,078,32,94,Average,34
PHY,interview,078,33,98,Average,45
PHY,interview,078,34,104,Average,61
PHY,interview,078,35,112,Average,79
PHY,interview,078,36,120,Above average,91
PHY,interview,078,37,128,Above average,97
PHY,interview,084,0,40,Delayed,<0.1
PHY,interview,084,1,40,Delayed,<0.1
PHY,interview,084,2,40,Delayed,<0.1
PHY,interview,084,3,40,Delayed,<0.1
PHY,interview,084,4,40,Delayed,<0.1
PHY,interview,084,5,40,Delayed,<0.1
PHY,interview,084,6,40,Delayed,<0.1
PHY,interview,084,7,40,Delayed,<0.1
PHY,interview,084,8,40,Delayed,<0.1
PHY,interview,084,9,40,Delayed,<0.1
PHY,interview,084,10,40,Delayed,<0.1
PHY,interview,084,11,40,Delayed,<0.1
PHY,interview,084,12,40,Delayed,<0.1
PHY,interview,084,13,40,Delayed,<0.1
PHY,interview,084,14,40,Delayed,<0.1
PHY,interview,084,15,40,Delayed,<0.1
PHY,interview,084,16,40,Delayed,<0.1
PHY,interview,084,17,40,Delayed,<0.1
PHY,interview,084,18,40,Delayed,<0.1
PHY,interview,084,19,40,Delayed,<0.1
PHY,interview,084,20,43,Delayed,<0.1
PHY,interview,084,21,47,Delayed,<0.1
PHY,interview,084,22,51,Delayed,0.1
PHY,interview,084,23,55,Delayed,0.1
PHY,interview,084,24,59,Delayed,0.3
PHY,interview,084,25,63,Delayed,1
PHY,interview,084,26,67,Delayed,1
PHY,interview,084,27,71,Below average,3
PHY,interview,084,28,75,Below average,5
PHY,interview,084,29,79,Below average,8
PHY,interview,084,30,83,Below average,13
PHY,interview,084,31,87,Average,19
PHY,interview,084,32,91,Average,27
PHY,interview,084,33,95,Average,37
PHY,interview,084,34,98,Average,45
PHY,interview,084,35,105,Average,63
PHY,interview,084,36,113,Average,81
PHY,interview,084,37,121,Above average,92
PHY,interview,096,0,40,Delayed,<0.1
PHY,interview,096,1,40,Delayed,<0.1
PHY,interview,096,2,40,Delayed,<0.1
PHY,interview,096,3,40,Delayed,<0.1
PHY,interview,096,4,40,Delayed,<0.1
PHY,interview,096,5,40,Delayed,<0.1
PHY,interview,096,6,40,Delayed,<0.1
PHY,interview,096,7,40,Delayed,<0.1
PHY,interview,096,8,40,Delayed,<0.1
PHY,interview,096,9,40,Delayed,<0.1
PHY,interview,096,10,40,Delayed,<0.1
PHY,interview,096,11,40,Delayed,<0.1
PHY,interview,096,12,40,Delayed,<0.1
PHY,interview,096,13,40,Delayed,<0.1
PHY,interview,096,14,40,Delayed,<0.1
PHY,interview,096,15,40,Delayed,<0.1
PHY,interview,096,16,40,Delayed,<0.1
PHY,interview,096,17,40,Delayed,<0.1
PHY,interview,096,18,40,Delayed,<0.1
PHY,interview,096,19,40,Delayed,<0.1
PHY,interview,096,20,40,Delayed,<0.1
PHY,interview,096,21,42,Delayed,<0.1
PHY,interview,096,22,46,Delayed,<0.1
PHY,interview,096,23,50,Delayed,<0.1
PHY,interview,096,24,54,Delayed,0.1
PHY,interview,096,25,58,Delayed,0.3
PHY,interview,096,26,62,Delayed,1
PHY,interview,096,27,66,Delayed,1
PHY,interview,096,28,69,Delayed,2
PHY,interview,096,29,73,Below average,4
PHY,interview,096,30,77,Below average,6
PHY,interview,096,31,81,Below average,10
PHY,interview,096,32,84,Below average,14
PHY,interview,096,33,90,Average,25
PHY,interview,096,34,96,Average,39
PHY,interview,096,35,99,Average,47
PHY,interview,096,36,107,Average,68
PHY,interview,096,37,116,Above average,86
PHY,interview,108,0,40,Delayed,<0.1
PHY,interview,108,1,40,Delayed,<0.1
PHY,interview,108,2,40,Delayed,<0.1
PHY,interview,108,3,40,Delayed,<0.1
PHY,interview,108,4,40,Delayed,<0.1
PHY,interview,108,5,40,Delayed,<0.1
PHY,interview,108,6,40,Delayed,<0.1
PHY,interview,108,7,40,Delayed,<0.1
PHY,interview,108,8,40,Delayed,<0.1
PHY,interview,108,9,40,Delayed,<0.1
PHY,interview,108,10,40,Delayed,<0.1
PHY,interview,108,11,40,Delayed,<0.1
PHY,interview,108,12,40,Delayed,<0.1
PHY,interview,108,13,40,Delayed,<0.1
PHY,interview,108,14,40,Delayed,<0.1
PHY,interview,108,15,40,Delayed,<0.1
PHY,interview,108,16,40,Delayed,<0.1
PHY,interview,108,17,40,Delayed,<0.1
PHY,interview,108,18,40,Delayed,<0.1
PHY,interview,108,19,40,Delayed,<0.1
PHY,interview,108,20,40,Delayed,<0.1
PHY,interview,108,21,40,Delayed,<0.1
PHY,interview,108,22,42,Delayed,<0.1
PHY,interview,108,23,46,Delayed,<0.1
PHY,interview,108,24,50,Delayed,<0.1
PHY,interview,108,25,54,Delayed,0.1
PHY,interview,108,26,58,Delayed,0.3
PHY,interview,108,27,62,Delayed,1
PHY,interview,108,28,65,Delayed,1
PHY,interview,108,29,69,Delayed,2
PHY,interview,108,30,73,Below average,4
PHY,interview,108,31,77,Below average,6
PHY,interview,108,32,79,Below average,8
PHY,interview,108,33,84,Below average,14
PHY,interview,108,34,91,Average,27
PHY,interview,108,35,97,Average,42
PHY,interview,108,36,102,Average,55
PHY,interview,108,37,111,Average,77
PHY,interview,120,0,40,Delayed,<0.1
PHY,interview,120,1,40,Delayed,<0.1
PHY,interview,120,2,40,Delayed,<0.1
PHY,interview,120,3,40,Delayed,<0.1
PHY,interview,120,4,40,Delayed,<0.1
PHY,interview,120,5,40,Delayed,<0.1
PHY,interview,120,6,40,Delayed,<0.1
PHY,interview,120,7,40,Delayed,<0.1
PHY,interview,120,8,40,Delayed,<0.1
PHY,interview,120,9,40,Delayed,<0.1
PHY,interview,120,10,40,Delayed,<0.1
PHY,interview,120,11,40,Delayed,<0.1
PHY,interview,120,12,40,Delayed,<0.1
PHY,interview,120,13,40,Delayed,<0.1
PHY,interview,120,14,40,Delayed,<0.1
PHY,interview,120,15,40,Delayed,<0.1
PHY,interview,120,16,40,Delayed,<0.1
PHY,interview,120,17,40,Delayed,<0.1
PHY,interview,120,18,40,Delayed,<0.1
PHY,interview,120,19,40,Delayed,<0.1
PHY,interview,120,20,40,Delayed,<0.1
PHY,interview,120,21,40,Delayed,<0.1
PHY,interview,120,22,40,Delayed,<0.1
PHY,interview,120,23,42,Delayed,<0.1
PHY,interview,120,24,46,Delayed,<0.1
PHY,interview,120,25,50,Delayed,<0.1
PHY,interview,120,26,53,Delayed,0.1
PHY,interview,120,27,57,Delayed,0.2
PHY,interview,120,28,61,Delayed,0.5
PHY,interview,120,29,65,Delayed,1
PHY,interview,120,30,69,Delayed,2
PHY,interview,120,31,72,Below average,3
PHY,interview,120,32,76,Below average,5
PHY,interview,120,33,80,Below average,9
PHY,interview,120,34,84,Below average,14
PHY,interview,120,35,92,Average,30
PHY,interview,120,36,99,Average,47
PHY,interview,120,37,107,Average,68
PHY,interview,132,0,40,Delayed,<0.1
PHY,interview,132,1,40,Delayed,<0.1
PHY,interview,132,2,40,Delayed,<0.1
PHY,interview,132,3,40,Delayed,<0.1
PHY,interview,132,4,40,Delayed,<0.1
PHY,interview,132,5,40,Delayed,<0.1
PHY,interview,132,6,40,Delayed,<0.1
PHY,interview,132,7,40,Delayed,<0.1
PHY,interview,132,8,40,Delayed,<0.1
PHY,interview,132,9,40,Delayed,<0.1
PHY,interview,132,10,40,Delayed,<0.1
PHY,interview,132,11,40,Delayed,<0.1
PHY,interview,132,12,40,Delayed,<0.1
PHY,interview,132,13,40,Delayed,<0.1
PHY,interview,132,14,40,Delayed,<0.1
PHY,interview,132,15,40,Delayed,<0.1
PHY,interview,132,16,40,Delayed,<0.1
PHY,interview,132,17,40,Delayed,<0.1
PHY,interview,132,18,40,Delayed,<0.1
PHY,interview,132,19,40,Delayed,<0.1
PHY,interview,132,20,40,Delayed,<0.1
PHY,interview,132,21,40,Delayed,<0.1
PHY,interview,132,22,40,Delayed,<0.1
PHY,interview,132,23,40,Delayed,<0.1
PHY,interview,132,24,44,Delayed,<0.1
PHY,interview,132,25,48,Delayed,<0.1
PHY,interview,132,26,52,Delayed,0.1
PHY,interview,132,27,55,Delayed,0.1
PHY,interview,132,28,59,Delayed,0.3
PHY,interview,132,29,63,Delayed,1
PHY,interview,132,30,67,Delayed,1
PHY,interview,132,31,70,Below average,2
PHY,interview,132,32,73,Below average,4
PHY,interview,132,33,77,Below average,6
PHY,interview,132,34,82,Below average,12
PHY,interview,132,35,89,Average,23
PHY,interview,132,36,96,Average,39
PHY,interview,132,37,103,Average,58
PHY,interview,156,0,40,Delayed,<0.1
PHY,interview,156,1,40,Delayed,<0.1
PHY,interview,156,2,40,Delayed,<0.1
PHY,interview,156,3,40,Delayed,<0.1
PHY,interview,156,4,40,Delayed,<0.1
PHY,interview,156,5,40,Delayed,<0.1
PHY,interview,156,6,40,Delayed,<0.1
PHY,interview,156,7,40,Delayed,<0.1
PHY,interview,156,8,40,Delayed,<0.1
PHY,interview,156,9,40,Delayed,<0.1
PHY,interview,156,10,40,Delayed,<0.1
PHY,interview,156,11,40,Delayed,<0.1
PHY,interview,156,12,40,Delayed,<0.1
PHY,interview,156,13,40,Delayed,<0.1
PHY,interview,156,14,40,Delayed,<0.1
PHY,interview,156,15,40,Delayed,<0.1
PHY,interview,156,16,40,Delayed,<0.1
PHY,interview,156,17,40,Delayed,<0.1
PHY,interview,156,18,40,Delayed,<0.1
PHY,interview,156,19,40,Delayed,<0.1
PHY,interview,156,20,40,Delayed,<0.1
PHY,interview,156,21,40,Delayed,<0.1
PHY,interview,156,22,40,Delayed,<0.1
PHY,interview,156,23,40,Delayed,<0.1
PHY,interview,156,24,43,Delayed,<0.1
PHY,interview,156,25,47,Delayed,<0.1
PHY,interview,156,26,51,Delayed,0.1
PHY,interview,156,27,54,Delayed,0.1
PHY,interview,156,28,58,Delayed,0.3
PHY,interview,156,29,62,Delayed,1
PHY,interview,156,30,66,Delayed,1
PHY,interview,156,31,69,Delayed,2
PHY,interview,156,32,72,Below average,3
PHY,interview,156,33,76,Below average,5
PHY,interview,156,34,81,Below average,10
PHY,interview,156,35,88,Average,21
PHY,interview,156,36,95,Average,37
