PHYscore,ADPscore,SOCscore,COGscore,COMscore,TOTALscore,PHYscoreP,ADPscoreP,SOCscoreP,COGscoreP,COMscoreP,TOTALscoreP,PHYscoreT,ADPscoreT,SOCscoreT,COGscoreT,COMscoreT,TOTALscoreT,PHYscoreCR,ADPscoreCR,SOCscoreCR,COGscoreCR,COMscoreCR,TOTALscoreCR,ID,agestrat
19,13,11,13,15,71, , , , , , , , , , , , , , , , , , ,227013,16
17,11,13,11,13,65, , , , , , , , , , , , ,23,24,12,18,20,97,101041,14
11,8,8,6,9,42, , , , , , , , , , , , ,25,22,22,23,22,114,102007,14
19,12,14,10,15,70, , , , , , , , , , , , ,26,28,28,42,31,155,104021,14
10,7,10,7,7,41, , , , , , , , , , , , ,37,39,35,41,34,186,108018,14
14,8,11,6,12,51,17,9,11,7,11,55, , , , , , , , , , , , ,109032,14
15,8,9,7,10,49,14,7,10,7,11,49, , , , , , , , , , , , ,109059,14
15,12,9,10,16,62, , , , , , , , , , , , , , , , , , ,110009,14
17,10,14,9,13,63, , , , , , , , , , , , , , , , , , ,111008,14
15,13,11,9,11,59, , , , , , , , , , , , , , , , , , ,111017,14
13,9,10,7,9,48, , , , , , , , , , , , , , , , , , ,115116,14
18,11,18,10,15,72,17,14,13,10,16,70, , , , , , , , , , , , ,116007,14
12,7,11,7,9,46,13,7,10,6,7,43, , , , , , , , , , , , ,116009,14
11,10,10,12,12,55, , , , , , , , , , , , , , , , , , ,117031,14
10,9,12,7,11,49, , , , , , , , , , , , , , , , , , ,121022,14
13,11,11,7,10,52, , , , , , , , , , , , , , , , , , ,125027,14
10,11,9,9,10,49, , , , , , , , , , , , , , , , , , ,125036,14
14,9,13,8,10,54, , , , , , , , , , , , , , , , , , ,125041,14
19,10,13,10,13,65, , , , , , , , , , , , , , , , , , ,125049,14
12,9,10,9,8,48, , , , , , , , , , , , , , , , , , ,125057,14
18,15,13,14,15,75,18,15,11,11,12,67, , , , , , , , , , , , ,127008,14
15,12,12,14,14,67,14,12,12,12,13,63, , , , , , , , , , , , ,127040,14
13,9,14,11,11,58, , , , , , , , , , , , , , , , , , ,131023,14
12,12,11,10,15,60, , , , , , , , , , , , , , , , , , ,131048,14
10,9,10,8,10,47, , , , , , , , , , , , , , , , , , ,131051,14
10,9,11,10,11,51, , , , , , , , , , , , , , , , , , ,131052,14
16,14,14,10,11,65, , , , , , , , , , , , , , , , , , ,134043,14
11,13,13,7,13,57, , , , , , , , , , , , , , , , , , ,135005,14
14,8,9,11,12,54,14,8,10,11,12,55, , , , , , , , , , , , ,136003,14
14,10,12,13,16,65, , , , , , , , , , , , , , , , , , ,137025,14
13,8,6,8,13,48, , , , , , , , , , , , , , , , , , ,139016,14
14,9,11,17,16,67, , , , , , , , , , , , , , , , , , ,141001,14
14,11,14,18,17,74, , , , , , , , , , , , , , , , , , ,141005,14
14,8,12,15,18,67, , , , , , , , , , , , , , , , , , ,141014,14
16,19,12,17,18,82, , , , , , , , , , , , , , , , , , ,141019,14
14,8,12,11,13,58, , , , , , , , , , , , , , , , , , ,142002,14
8,8,10,9,9,44, , , , , , , , , , , , , , , , , , ,142020,14
13,9,11,11,12,56,14,9,11,11,12,57, , , , , , , , , , , , ,148020,14
12,9,12,5,11,49, , , , , , , , , , , , , , , , , , ,154062,14
11,8,12,7,8,46,10,9,18,7,9,53, , , , , , , , , , , , ,202065,14
12,17,13,11,12,65, , , , , , , , , , , , , , , , , , ,218018,14
14,9,9,8,7,47, , , , , , , , , , , , , , , , , , ,220029,14
9,7,9,8,11,44, , , , , , ,9,7,9,7,10,42, , , , , , ,224021,14
9,8,12,7,8,44, , , , , , , , , , , , , , , , , , ,229003,14
12,9,11,8,12,52,13,8,11,8,11,51, , , , , , ,30,23,7,22,14,96,101028,12
9,8,9,8,10,44,12,7,9,7,10,45, , , , , , ,15,13,7,9,6,50,102036,12
10,8,11,7,10,46, , , , , , , , , , , , , , , , , , ,110002,12
10,7,10,6,9,42, , , , , , , , , , , , , , , , , , ,110010,12
9,8,5,7,10,39, , , , , , , , , , , , , , , , , , ,115040,12
10,7,13,8,11,49,11,7,13,8,11,50, , , , , , , , , , , , ,116012,12
12,7,11,7,10,47,12,7,11,7,8,45, , , , , , , , , , , , ,116018,12
12,7,11,7,8,45,12,7,11,7,10,47, , , , , , , , , , , , ,116031,12
8,7,11,7,9,42,9,7,11,7,9,43, , , , , , , , , , , , ,116033,12
8,9,10,9,9,45, , , , , , , , , , , , , , , , , , ,119006,12
10,11,10,9,6,46,7,7,8,5,6,33, , , , , , , , , , , , ,120013,12
10,9,11,8,12,50, , , , , , ,8,7,9,7,12,43, , , , , , ,121017,12
8,6,8,7,8,37,7,6,8,6,6,33, , , , , , , , , , , , ,127010,12
13,10,13,11,10,57,13,9,12,11,12,57, , , , , , , , , , , , ,127013,12
14,8,11,10,13,56, , , , , , , , , , , , , , , , , , ,131013,12
8,9,10,8,11,46, , , , , , , , , , , , , , , , , , ,131030,12
8,9,9,6,10,42, , , , , , , , , , , , , , , , , , ,131060,12
15,11,12,11,12,61, , , , , , , , , , , , , , , , , , ,134032,12
10,10,10,12,12,54,11,10,10,12,12,55, , , , , , , , , , , , ,136014,12
13,11,13,11,13,61, , , , , , ,9,6,12,6,9,42, , , , , , ,137014,12
12,8,9,8,8,45,11,8,8,7,7,41, , , , , , , , , , , , ,138018,12
7,9,13,6,7,42, , , , , , , , , , , , , , , , , , ,138020,12
12,9,9,7,10,47, , , , , , , , , , , , , , , , , , ,154032,12
11,9,7,5,4,36,10,6,8,5,5,34, , , , , , , , , , , , ,202078,12
10,7,7,5,5,34,8,3,2,5,5,23, , , , , , , , , , , , ,202086,12
13,8,11,9,12,53, , , , , , , , , , , , , , , , , , ,207016,12
14,9,14,8,9,54, , , , , , , , , , , , , , , , , , ,218017,12
15,10,9,8,9,51, , , , , , , , , , , , , , , , , , ,218021,12
13,13,13,10,11,60, , , , , , , , , , , , , , , , , , ,218036,12
12,10,13,10,11,56, , , , , , , , , , , , , , , , , , ,218037,12
18,12,12,15,17,74, , , , , , , , , , , , , , , , , , ,220039,12
11,10,12,12,13,58, , , , , , , , , , , , , , , , , , ,221010,12
14,11,10,8,10,53, , , , , , , , , , , , , , , , , , ,221013,12
14,9,13,9,12,57, , , , , , , , , , , , , , , , , , ,227022,12
14,9,12,10,11,56, , , , , , , , , , , , , , , , , , ,228005,12
8,8,12,8,9,45, , , , , , , , , , , , , , , , , , ,229002,12
11,8,12,7,10,48, , , , , , , , , , , , , , , , , , ,229005,12
10,9,10,7,10,46, , , , , , , , , , , , , , , , , , ,109067,10
8,6,7,6,4,31, , , , , , , , , , , , , , , , , , ,111013,10
8,7,7,5,5,32, , , , , , , , , , , , , , , , , , ,111048,10
8,7,11,7,12,45,8,7,10,7,8,40, , , , , , , , , , , , ,116013,10
8,7,9,7,7,38, , , , , , , , , , , , , , , , , , ,117008,10
7,7,9,7,8,38, , , , , , , , , , , , , , , , , , ,117010,10
10,7,10,7,10,44, , , , , , , , , , , , , , , , , , ,117021,10
8,5,9,7,9,38, , , , , , , , , , , , , , , , , , ,117063,10
8,7,10,9,11,45, , , , , , , , , , , , , , , , , , ,119010,10
9,8,9,7,9,42,9,6,10,7,8,40, , , , , , , , , , , , ,120037,10
13,10,8,9,11,51, , , , , , , , , , , , , , , , , , ,121001,10
8,10,7,8,8,41, , , , , , , , , , , , , , , , , , ,121011,10
7,9,5,9,8,38, , , , , , , , , , , , , , , , , , ,125029,10
6,6,9,5,6,32, , , , , , , , , , , , , , , , , , ,125043,10
6,7,9,5,6,33, , , , , , , , , , , , , , , , , , ,125044,10
7,9,9,6,7,38,8,6,8,6,6,34, , , , , , , , , , , , ,127030,10
8,8,9,6,10,41,8,8,9,6,9,40, , , , , , , , , , , , ,127036,10
10,10,11,9,12,52,10,11,10,7,12,50, , , , , , , , , , , , ,127037,10
9,6,8,7,8,38, , , , , , , , , , , , , , , , , , ,131002,10
7,8,9,6,6,36, , , , , , , , , , , , , , , , , , ,131007,10
7,9,11,7,10,44, , , , , , , , , , , , , , , , , , ,131027,10
8,9,10,7,11,45, , , , , , , , , , , , , , , , , , ,131031,10
7,9,10,7,11,44, , , , , , , , , , , , , , , , , , ,131032,10
7,9,9,7,10,42, , , , , , , , , , , , , , , , , , ,131044,10
8,8,10,8,9,43, , , , , , , , , , , , , , , , , , ,132012,10
10,10,13,9,9,51, , , , , , , , , , , , , , , , , , ,134047,10
5,7,4,5,5,26, , , , , , , , , , , , , , , , , , ,135022,10
7,10,14,7,13,51, , , , , , , , , , , , , , , , , , ,137042,10
8,8,7,7,9,39, , , , , , , , , , , , , , , , , , ,139014,10
8,8,10,6,8,40, , , , , , , , , , , , , , , , , , ,139017,10
7,10,8,7,10,42, , , , , , , , , , , , , , , , , , ,142007,10
9,8,14,8,12,51, , , , , , , , , , , , , , , , , , ,146002,10
7,7,7,6,10,37,5,6,4,6,7,28, , , , , , , , , , , , ,154003,10
10,9,8,13,9,49,10,8,2,5,8,33, , , , , , , , , , , , ,154006,10
8,8,10,7,8,41, , , , , , , , , , , , , , , , , , ,202016,10
9,12,9,7,8,45, , , , , , ,8,7,11,6,7,39, , , , , , ,207003,10
8,6,8,9,10,41, , , , , , , , , , , , , , , , , , ,207008,10
9,7,9,5,6,36, , , , , , , , , , , , , , , , , , ,218011,10
8,7,8,5,7,35, , , , , , , , , , , , , , , , , , ,218030,10
8,8,10,7,9,42, , , , , , , , , , , , , , , , , , ,218031,10
8,10,12,8,11,49, , , , , , , , , , , , , , , , , , ,227021,10
7,7,9,6,8,37, , , , , , , , , , , , , , , , , , ,229001,10
8,8,8,7,7,38, , , , , , , , , , , , , , , , , , ,111053,8
6,6,5,5,4,26,6,7,9,7,6,35, , , , , , , , , , , , ,116038,8
9,8,10,7,7,41, , , , , , , , , , , , , , , , , , ,117040,8
6,6,9,8,8,37, , , , , , , , , , , , , , , , , , ,117044,8
8,7,9,8,9,41, , , , , , , , , , , , , , , , , , ,117053,8
7,7,8,6,5,33, , , , , , , , , , , , , , , , , , ,117060,8
7,8,9,7,6,37, , , , , , , , , , , , , , , , , , ,120061,8
6,4,6,5,5,26,6,4,6,5,5,26, , , , , , , , , , , , ,120069,8
5,6,8,5,4,28, , , , , , , , , , , , , , , , , , ,125053,8
8,6,7,6,4,31, , , , , , , , , , , , , , , , , , ,129003,8
7,6,7,5,4,29, , , , , , , , , , , , , , , , , , ,133023,8
7,6,6,6,5,30,7,6,6,6,4,29, , , , , , , , , , , , ,136008,8
6,5,4,5,2,22,6,3,0,3,1,13, , , , , , , , , , , , ,136020,8
7,6,7,6,4,30,7,6,7,6,6,32, , , , , , , , , , , , ,136025,8
8,8,11,6,6,39, , , , , , , , , , , , , , , , , , ,139001,8
6,6,6,6,4,28, , , , , , , , , , , , , , , , , , ,142011,8
7,7,8,6,8,36, , , , , , , , , , , , , , , , , , ,142024,8
7,6,5,5,7,30, , , , , , , , , , , , , , , , , , ,142030,8
7,7,4,5,2,25, , , , , , , , , , , , , , , , , , ,154033,8
5,4,5,5,2,21, , , , , , , , , , , , , , , , , , ,154054,8
5,0,10,6,11,32,5,6,9,6,6,32, , , , , , , , , , , , ,202011,8
7,6,5,3,6,27, , , , , , , , , , , , , , , , , , ,202019,8
7,7,4,5,3,26,7,6,6,5,4,28, , , , , , , , , , , , ,202023,8
7,6,9,7,12,41,7,7,10,7,12,43, , , , , , , , , , , , ,202072,8
6,6,11,6,8,37,6,6,10,5,8,35, , , , , , , , , , , , ,202075,8
7,8,5,5,4,29, , , , , , , , , , , , , , , , , , ,202108,8
6,6,4,5,3,24, , , , , , , , , , , , , , , , , , ,207005,8
6,5,7,5,2,25, , , , , , , , , , , , , , , , , , ,207014,8
10,7,8,6,6,37, , , , , , , , , , , , , , , , , , ,207022,8
6,7,6,6,8,33, , , , , , , , , , , , , , , , , , ,216014,8
8,7,11,8,8,42, , , , , , , , , , , , , , , , , , ,218013,8
7,6,8,5,8,34, , , , , , , , , , , , , , , , , , ,218014,8
6,5,4,5,6,26, , , , , , , , , , , , , , , , , , ,220042,8
6,6,5,5,6,28, , , , , , , , , , , , , , , , , , ,228001,8
6,6,10,6,4,32, , , , , , , , , , , , , , , , , , ,229008,8
4,7,7,5,3,26, , , , , , ,6,5,5,5,3,24,30,29,26,34,24,143,104019,6
6,5,5,5,3,24, , , , , , , , , , , , ,31,27,23,26,27,134,104031,6
6,4,4,5,5,24, , , , , , , , , , , , , , , , , , ,109098,6
7,5,8,5,5,30, , , , , , , , , , , , , , , , , , ,110003,6
2,4,2,5,0,13,2,2,4,5,1,14, , , , , , , , , , , , ,116028,6
4,5,9,6,5,29, , , , , , , , , , , , , , , , , , ,117011,6
6,6,10,7,8,37, , , , , , , , , , , , , , , , , , ,117020,6
6,6,6,5,3,26,6,6,5,5,1,23, , , , , , , , , , , , ,120063,6
4,5,7,6,5,27, , , , , , , , , , , , , , , , , , ,121006,6
4,4,9,5,7,29,4,4,7,5,5,25, , , , , , , , , , , , ,127005,6
4,3,7,4,1,19,4,2,6,4,3,19, , , , , , , , , , , , ,127026,6
6,5,5,5,3,24, , , , , , , , , , , , , , , , , , ,127141,6
5,6,7,6,5,29, , , , , , , , , , , , , , , , , , ,131053,6
7,5,4,5,3,24, , , , , , , , , , , , , , , , , , ,132002,6
4,4,6,7,5,26, , , , , , , , , , , , , , , , , , ,135014,6
4,6,5,5,4,24,4,5,4,5,4,22, , , , , , , , , , , , ,136002,6
5,4,3,6,4,22,5,5,4,5,5,24, , , , , , , , , , , , ,136021,6
6,6,7,5,3,27,5,6,7,5,4,27, , , , , , , , , , , , ,136024,6
6,5,8,5,6,30, , , , , , , , , , , , , , , , , , ,138019,6
3,5,5,5,2,20, , , , , , , , , , , , , , , , , , ,139011,6
5,7,8,5,5,30, , , , , , , , , , , , , , , , , , ,142012,6
5,5,7,5,2,24, , , , , , , , , , , , , , , , , , ,142016,6
5,6,7,6,7,31, , , , , , , , , , , , , , , , , , ,142019,6
5,6,3,5,3,22, , , , , , , , , , , , , , , , , , ,154051,6
3,7,8,5,5,28,3,7,8,5,4,27, , , , , , , , , , , , ,202020,6
3,5,6,5,4,23, , , , , , , , , , , , , , , , , , ,202034,6
6,4,8,4,3,25, , , , , , , , , , , , , , , , , , ,202040,6
6,6,9,5,3,29,6,6,9,6,4,31, , , , , , , , , , , , ,202054,6
6,6,8,6,9,35, , , , , , , , , , , , , , , , , , ,202070,6
5,5,7,5,3,25, , , , , , , , , , , , , , , , , , ,207019,6
3,4,3,5,3,18, , , , , , , , , , , , , , , , , , ,218008,6
5,6,9,6,6,32, , , , , , , , , , , , , , , , , , ,218016,6
4,5,6,5,1,21, , , , , , , , , , , , , , , , , , ,218023,6
5,5,6,5,1,22, , , , , , , , , , , , , , , , , , ,218024,6
6,6,7,7,4,30, , , , , , , , , , , , , , , , , , ,220027,6
5,2,3,5,2,17, , , , , , , , , , , , , , , , , , ,223003,6
6,8,6,7,5,32, , , , , , , , , , , , , , , , , , ,227005,6
5,4,5,6,3,23, , , , , , , , , , , , , , , , , , ,227011,6
6,7,8,7,8,36, , , , , , , , , , , , , , , , , , ,227016,6
4,5,5,5,2,21, , , , , , , , , , , , , , , , , , ,229004,6
4,5,3,5,4,21, , , , , , ,5,5,1,5,1,17,30,28,23,23,24,128,104011,4
5,6,8,5,7,31,5,5,7,6,6,29, , , , , , , , , , , , ,109028,4
2,3,3,5,2,15, , , , , , , , , , , , , , , , , , ,109082,4
4,5,6,6,3,24, , , , , , , , , , , , , , , , , , ,111039,4
2,2,4,5,1,14, , , , , , , , , , , , , , , , , , ,111046,4
4,1,5,5,2,17, , , , , , , , , , , , , , , , , , ,114005,4
4,3,5,5,3,20, , , , , , , , , , , , , , , , , , ,115010,4
3,4,3,5,1,16, , , , , , , , , , , , , , , , , , ,117017,4
4,5,7,6,4,26, , , , , , , , , , , , , , , , , , ,117018,4
4,5,4,5,1,19, , , , , , , , , , , , , , , , , , ,117019,4
4,3,3,5,3,18, , , , , , , , , , , , , , , , , , ,117025,4
4,3,5,5,2,19, , , , , , , , , , , , , , , , , , ,117027,4
1,2,5,5,3,16, , , , , , , , , , , , , , , , , , ,117033,4
2,3,4,3,3,15, , , , , , , , , , , , , , , , , , ,125058,4
6,6,6,5,4,27, , , , , , , , , , , , , , , , , , ,125061,4
2,4,5,4,3,18,1,4,6,4,7,22, , , , , , , , , , , , ,127018,4
5,6,8,5,4,28, , , , , , , , , , , , , , , , , , ,131011,4
3,2,5,5,3,18, , , , , , , , , , , , , , , , , , ,131038,4
2,3,4,5,1,15, , , , , , , , , , , , , , , , , , ,131050,4
4,4,2,5,0,15, , , , , , , , , , , , , , , , , , ,131054,4
4,5,5,5,3,22, , , , , , , , , , , , , , , , , , ,135030,4
1,5,4,5,2,17,2,4,3,5,1,15, , , , , , , , , , , , ,136013,4
4,6,6,6,5,27, , , , , , , , , , , , , , , , , , ,137013,4
4,4,6,5,4,23, , , , , , , , , , , , , , , , , , ,137024,4
4,5,6,5,3,23,4,5,6,5,3,23, , , , , , , , , , , , ,138015,4
2,2,1,3,1,9, , , , , , , , , , , , , , , , , , ,142027,4
1,4,7,10,4,26, , , , , , , , , , , , , , , , , , ,202007,4
2,4,7,5,4,22,2,4,7,5,4,22, , , , , , , , , , , , ,202010,4
5,5,9,6,5,30,4,5,8,5,7,29, , , , , , , , , , , , ,202025,4
5,4,5,6,3,23, , , , , , , , , , , , , , , , , , ,202033,4
2,2,2,1,1,8, , , , , , , , , , , , , , , , , , ,215008,4
5,5,6,5,4,25, , , , , , , , , , , , , , , , , , ,218006,4
4,4,0,6,3,17, , , , , , , , , , , , , , , , , , ,218020,4
4,5,4,5,3,21, , , , , , , , , , , , , , , , , , ,218022,4
4,5,4,4,2,19, , , , , , , , , , , , , , , , , , ,218025,4
2,4,5,4,2,17, , , , , , , , , , , , , , , , , , ,218027,4
4,2,5,4,2,17, , , , , , , , , , , , , , , , , , ,218033,4
0,4,4,4,2,14, , , , , , , , , , , , , , , , , , ,220026,4
4,4,6,5,3,22, , , , , , , , , , , , , , , , , , ,221014,4
4,4,2,5,1,16, , , , , , , , , , , , , , , , , , ,227001,4
4,5,3,1,1,14, , , , , , , , , , , , , , , , , , ,227004,4
4,4,1,5,1,15, , , , , , , , , , , , , , , , , , ,227015,4
2,2,4,3,1,12,1,3,5,5,2,16, , , , , , ,17,21,15,20,21,94,101044,2
1,5,6,5,3,20, , , , , , , , , , , , ,19,15,15,18,16,83,104012,2
7,0,4,0,0,11, , , , , , , , , , , , , , , , , , ,109047,2
1,3,5,3,3,15, , , , , , , , , , , , , , , , , , ,111005,2
0,2,3,2,2,9, , , , , , , , , , , , , , , , , , ,114011,2
1,3,6,4,2,16,1,3,5,4,2,15, , , , , , , , , , , , ,118005,2
0,1,4,4,2,11,1,2,3,3,1,10, , , , , , , , , , , , ,118015,2
1,2,4,3,1,11,2,2,3,4,2,13, , , , , , , , , , , , ,118019,2
0,2,3,5,3,13, , , , , , , , , , , , , , , , , , ,119022,2
3,5,5,5,3,21, , , , , , , , , , , , , , , , , , ,119023,2
1,3,4,4,2,14, , , , , , , , , , , , , , , , , , ,121013,2
2,4,3,5,1,15, , , , , , , , , , , , , , , , , , ,122013,2
2,2,4,5,3,16, , , , , , , , , , , , , , , , , , ,125039,2
2,3,3,3,1,12, , , , , , , , , , , , , , , , , , ,125062,2
2,4,5,5,4,20,2,4,6,5,4,21, , , , , , , , , , , , ,127003,2
1,4,5,5,4,19,1,3,5,5,6,20, , , , , , , , , , , , ,127039,2
0,1,3,1,1,6, , , , , , , , , , , , , , , , , , ,131001,2
1,2,4,5,2,14, , , , , , , , , , , , , , , , , , ,131035,2
1,4,5,4,2,16, , , , , , , , , , , , , , , , , , ,131045,2
0,0,3,3,1,7,2,2,5,3,1,13, , , , , , , , , , , , ,136012,2
2,4,6,3,3,18,2,2,6,3,3,16, , , , , , , , , , , , ,138014,2
1,3,6,5,5,20, , , , , , , , , , , , , , , , , , ,142010,2
2,2,2,4,2,12, , , , , , , , , , , , , , , , , , ,202030,2
2,0,5,5,1,13,21,0,6,5,1,33, , , , , , , , , , , , ,202053,2
3,4,6,4,3,20, , , , , , , , , , , , , , , , , , ,215006,2
0,4,4,5,3,16, , , , , , , , , , , , , , , , , , ,221015,2
1,1,2,2,1,7, , , , , , , , , , , , ,25,20,15,15,17,92,102004,0
0,2,3,3,1,9, , , , , , , , , , , , ,37,41,36,42,34,190,102008,0
0,0,2,1,1,4,0,1,2,1,1,5, , , , , , ,33,32,24,30,28,147,102033,0
0,0,0,0,0,0, , , , , , , , , , , , , , , , , , ,117046,0
0,0,0,0,0,0, , , , , , , , , , , , , , , , , , ,117047,0
2,4,3,4,2,15,0,2,5,2,1,10, , , , , , , , , , , , ,120041,0
0,2,2,0,1,5, , , , , , , , , , , , , , , , , , ,122004,0
0,3,1,0,1,5, , , , , , , , , , , , , , , , , , ,125025,0
0,2,2,1,2,7,0,2,1,2,1,6, , , , , , , , , , , , ,127042,0
1,3,3,3,1,11, , , , , , , , , , , , , , , , , , ,131003,0
0,0,0,0,0,0, , , , , , , , , , , , , , , , , , ,131026,0
0,2,3,1,1,7, , , , , , , , , , , , , , , , , , ,131037,0
0,1,0,0,0,1, , , , , , , , , , , , , , , , , , ,131049,0
0,4,4,3,0,11, , , , , , , , , , , , , , , , , , ,137016,0
1,1,2,3,0,7, , , , , , , , , , , , , , , , , , ,137047,0
0,1,4,3,0,8, , , , , , , , , , , , , , , , , , ,137052,0
0,2,1,2,0,5, , , , , , , , , , , , , , , , , , ,142009,0
0,3,3,3,2,11, , , , , , , , , , , , , , , , , , ,146001,0
0,2,2,0,0,4, , , , , , , , , , , , , , , , , , ,154065,0
0,2,1,2,0,5, , , , , , , , , , , , , , , , , , ,154066,0
0,1,1,1,1,4,0,2,0,3,0,5, , , , , , , , , , , , ,202064,0
0,2,1,0,1,4, , , , , , , , , , , , , , , , , , ,202100,0
0,2,3,0,1,6, , , , , , , , , , , , , , , , , , ,202102,0
0,1,2,2,0,5, , , , , , , , , , , , , , , , , , ,227008,0
0,0,1,1,0,2, , , , , , , , , , , , , , , , , , ,227019,0
0,2,1,0,0,3, , , , , , , , , , , , , , , , , , ,229007,0
 , , , , , , , , , , , ,29,29,27,27,25,137, , , , , , ,114021, 
 , , , , , ,4,4,8,6,2,24, , , , , , , , , , , , ,118014, 
 , , , , , ,36,41,36,41,32,186, , , , , , , , , , , , ,120019, 
 , , , , , ,27,28,28,26,27,136,22,27,23,22,23,117, , , , , , ,120033, 
 , , , , , ,19,9,10,11,11,60, , , , , , , , , , , , ,120034, 
 , , , , , ,26,27,22,26,27,128,21,21,17,21,21,101, , , , , , ,120035, 
 , , , , , , , , , , , ,30,27,29,25,25,136, , , , , , ,120036, 
 , , , , , ,35,32,32,32,29,160, , , , , , , , , , , , ,120055, 
 , , , , , , , , , , , ,22,17,13,16,20,88, , , , , , ,125051, 
 , , , , , ,6,5,6,5,5,27, , , , , , , , , , , , ,127041, 
 , , , , , , , , , , , ,34,38,35,42,31,180, , , , , , ,128012, 
 , , , , , , , , , , , ,34,38,35,42,31,180, , , , , , ,134015, 
 , , , , , , , , , , , ,34,37,34,40,29,174, , , , , , ,134038, 
 , , , , , ,10,7,11,7,10,45, , , , , , , , , , , , ,136022, 
 , , , , , ,36,31,34,35,30,166, , , , , , , , , , , , ,136026, 
 , , , , , , , , , , , ,34,37,34,34,31,170, , , , , , ,154959, 
 , , , , , , , , , , , ,27,27,25,30,28,137, , , , , , ,201001, 
 , , , , , , , , , , , ,29,28,30,24,24,135, , , , , , ,201002, 
 , , , , , , , , , , , ,32,31,30,30,31,154, , , , , , ,201017, 
 , , , , , , , , , , , ,32,32,33,36,31,164, , , , , , ,201018, 
 , , , , , , , , , , , ,32,34,33,36,31,166, , , , , , ,201019, 
 , , , , , , , , , , , ,31,29,33,29,28,150, , , , , , ,201021, 
 , , , , , , , , , , , ,15,18,13,23,17,86, , , , , , ,201024, 
 , , , , , , , , , , , ,25,25,22,21,17,110, , , , , , ,201028, 
 , , , , , , , , , , , ,29,27,30,22,27,135, , , , , , ,201029, 
 , , , , , , , , , , , ,28,30,32,32,27,149, , , , , , ,201039, 
 , , , , , , , , , , , ,22,26,29,26,28,131, , , , , , ,201044, 
 , , , , , , , , , , , ,23,29,19,34,27,132, , , , , , ,201045, 
 , , , , , , , , , , , ,30,27,28,30,27,142, , , , , , ,201051, 
 , , , , , , , , , , , ,31,27,32,25,27,142, , , , , , ,201055, 
 , , , , , , , , , , , ,34,38,30,38,29,169, , , , , , ,206007, 
 , , , , , , , , , , , ,34,34,27,34,25,154, , , , , , ,206009, 
 , , , , , , , , , , , ,34,38,33,39,31,175, , , , , , ,206011, 
 , , , , , , , , , , , ,28,36,34,37,27,162, , , , , , ,206013, 
 , , , , , , , , , , , ,34,30,26,21,24,135, , , , , , ,206016, 
 , , , , , ,37,39,35,42,34,187, , , , , , , , , , , , ,211019, 
 , , , , , , , , , , , ,30,29,31,32,27,149, , , , , , ,220014, 
 , , , , , ,30,25,16,23,22,116, , , , , , , , , , , , ,504002, 
 , , , , , ,21,14,17,19,22,93, , , , , , , , , , , , ,504005, 
 , , , , , ,24,19,16,13,19,91, , , , , , , , , , , , ,504007, 
 , , , , , ,28,27,18,20,21,114, , , , , , , , , , , , ,504008, 
 , , , , , ,31,27,22,25,25,130, , , , , , , , , , , , ,504009, 
 , , , , , ,21,16,14,12,12,75, , , , , , , , , , , , ,504016, 
 , , , , , ,33,28,22,36,28,147, , , , , , , , , , , , ,504030, 
 , , , , , ,21,18,12,14,16,81, , , , , , , , , , , , ,504031, 
 , , , , , ,25,21,5,15,11,77, , , , , , , , , , , , ,504032, 
 , , , , , , , , , , , ,7,6,1,7,4,25, , , , , , ,526002, 
 , , , , , ,37,37,32,36,25,167, , , , , , , , , , , , ,607001, 
 , , , , , ,18,9,7,8,8,50,14,9,4,7,5,39, , , , , , ,609001, 
 , , , , , , , , , , , ,17,10,10,8,5,50, , , , , , ,609004, 
 , , , , , ,11,18,21,23,22,95, , , , , , , , , , , , ,609007, 
